id,post_id,shortcode,post_url,username,caption,likes_count,comments_count,posted_at,scraped_at,metadata
471,3760236247991353308,DQvCvHpEn_c,https://www.instagram.com/p/DQvCvHpEn_c/,kokokuliner,"STAYCATION IN THE HEART OF KUTA
. 
Nginep di Sun Island Hotel & Spa Kuta, lokasinya super strategis — dekat pantai dan walking distance ke Kartika Plaza &Discovery Mall. Kita stay di Suite Room nya yang cozy banget, minimalist dengan sentuhan kayu yang hangat. Kamar Deluxe-nya mulai dari 530K, value-nya dapet banget buat short escape atau weekend recharge in abali⤵️
.
SUN ISLAND KUTA
🖥️ @sunislandbali 
📍 Jl. Kartika Plaza No.88, Kuta
📞 0818 0688 8879

#kokokuliner #Bali #kokokulinerBali
#kokokulinerVideo #kokokulinerFoodChannel 
#upperclassfoodies #verifiedfoodies #kulinerBali #kokokulinerhotelBali #kokokulinervillabali #hotelbali #villaBali #SunIslandBali #SunIslandKuta #DiscoveryMallBali #KartikaPlazaBali",3,50,2025-11-07 07:30:03,2026-01-13 10:52:22.997960,"{'media_type': 2, 'product_type': 'clips'}"
572,3759885888936664090,DQtzEuWEtwa,https://www.instagram.com/p/DQtzEuWEtwa/,kokokuliner,"Kemaren pas trip ke Bali, kita stay di 3 properties-nya @sunislandbal. Ini yang Sun Island Hotel & Spa Legian. Suite room-nya luas dan nyaman, ada living room dan bathtub. Wajib cobain Nasi Campur Bali di di Topix Asia Restaurant & Bar. Sore-sore bisa chill di skylight pool sambil nikmatin sunset view. Room nya start from 320K-an aja, super worth it buat year-end getaway bareng keluarga⤵️
.
SUN ISLAND LEGIAN
🖥️ @sunislandbali 
📍 Jl. Raya Legian No.123, Kuta, Balli

#kokokuliner #Bali #kokokulinerBali
#kokokulinerVideo #kokokulinerFoodChannel 
#upperclassfoodies #verifiedfoodies #kulinerBali #kokokulinerhotelBali #kokokulinervillabali #hotelbali #villaBali #sunisland #sunislandbali #sunislandLegian #hotelBali",3,84,2025-11-06 19:49:58,2026-01-13 10:52:23.007801,"{'media_type': 2, 'product_type': 'clips'}"
573,3759560082238603450,DQso_nNkgC6,https://www.instagram.com/p/DQso_nNkgC6/,kokokuliner,"BEST LUXURY VILLA IN CANGGU 🌴
.
Escape to a hidden paradise in Canggu. Every corner feels calm, aesthetic, and homey — complete with private pool, lush garden, and 7 spacious bedrooms. Perfect for a relaxing staycation with family⤵️
.
UMA SANTAI VILLA
🖥️ @umasantaivillas 
📍 Jl. Padang Linjong, GG31, Canggu, Bali

#kokokuliner #Bali #kokokulinerBali
#kokokulinerVideo #kokokulinerFoodChannel 
#upperclassfoodies #verifiedfoodies #kulinerBali #kokokulinerhotelBali #kokokulinervillabali #hotelbali #villaBali #UmaSantaiCanggu #Nakula #NakulaManagement #Canggu #CangguBali #VillaCanggu #LuxuryVillaBali",3,168,2025-11-06 09:03:08,2026-01-13 10:52:23.018883,"{'media_type': 2, 'product_type': 'clips'}"
574,3759195084064733024,DQrWAMLErdg,https://www.instagram.com/p/DQrWAMLErdg/,kokokuliner,"YEAR-END ESCAPE IN BALI 🌴
.
A serene stay at Sun Island Boutique Villas & Spa Seminyak — where comfort meets tropical elegance. Private pool villas, lush greenery, and that Bali sunshine — perfect for a family year-end getaway⤵️
.
SUN ISLAND BOUTIQUE VILLAS & SPA SEMINYAK
🖥️ @sunislandbali 
📍 JI. Raya Seminyak No 188, Seminyak, Bali

#kokokuliner #Bali #kokokulinerBali
#kokokulinerVideo #kokokulinerFoodChannel 
#upperclassfoodies #verifiedfoodies #kulinerBali #kokokulinerhotelBali #kokokulinervillabali #hotelbali #villaBali #sunislandBali #sunislandBaliSeminyak #Seminyak #VillaSeminyak",3,161,2025-11-05 20:57:48,2026-01-13 10:52:23.031515,"{'media_type': 2, 'product_type': 'clips'}"
575,3758812206545897199,DQp-8lskgbv,https://www.instagram.com/p/DQp-8lskgbv/,kokokuliner,"Slurping Through Bali’s Best Kumamoto Ramen 🍜
.
Rich, creamy, and comforting Kumamoto-style ramen with that signature black garlic oil — smoky, aromatic, and full of umami. Kita coba 3 ramen-nya:
• Tori Paitan Original – smooth chicken broth, creamy tapi light
• Tori Paitan Spicy – versi pedasnya, ada kick-nya tapi tetap balance
• Tonkotsu Tamana – pork broth yang super rich dan flavorful
untuk pilihan mie nya ada yang thin/thick noodle. Selain menuramen, kita pesen juga Chicken Katsu Curry Rice, Chicken Karaage, dan Yakitorinya 
.
Jangan lewatkan Highball Hour – BUY 1 GET 1 setiap hari jam 5 sore sampai tutup, dan promo IDR 50K voucher untuk setiap pembelian IDR 300K, berlaku setiap hari. Berlaku Oct 22 - Nov 22 2025
.
A perfect spot for ramen night in Bali. MUST TRY⤵️
.
TONTON KUMAMOTO RAMEN BAR
🖥️ @tonton.ramen 
📍 JI. Raya Kuta No.448, Bali
⏰ 11 AM - 11 PM

#kokokuliner #Bali #kokokulinerBali
#kokokulinerVideo #kokokulinerFoodChannel 
#upperclassfoodies #verifiedfoodies #kulinerBali #RamenBali #TontonKumamotoRamenBar #RamenBarBali",3,195,2025-11-05 08:16:38,2026-01-13 10:52:23.039982,"{'media_type': 2, 'product_type': 'clips'}"
576,3757656453009281771,DQl4KKVkpLr,https://www.instagram.com/p/DQl4KKVkpLr/,kokokuliner,"BLACKPINK DEADLINE WORLDTOUR 2025 💕 @blackpinkofficial @ime_indonesia 
.
.
#kokokuliner #jakarta #kokokulinerJakarta
#kokokulinerVideo #kokokulinerFoodChannel #upperclassfoodies #verifiedfoodies #BlackPink #BLACKPINKOFFICIAL #BLINK #BlackPinkInYourArea #BlackPinkWorldtour2025 #Deadline2025 #BlackpinkDeadLineTour2025 #DeadlineInJakartaDay1",3,147,2025-11-03 18:03:23,2026-01-13 10:52:23.052911,"{'media_type': 2, 'product_type': 'clips'}"
577,3757380800942867532,DQk5e5WEoRM,https://www.instagram.com/p/DQk5e5WEoRM/,kokokuliner,"Ahirnya main ke offline store nya @__noisymatcha! Dari awal pertama cobain di MYSM, Organa 23 Paskal, dan terahir di JKTGO Crazy Matcha Festival. Sekarang Noisy Matcha udah punya storenya sendiri. Tempat nya minimalist dengan tone warna hijau dan putih, dan lagi ada dekor Halloween
.
Selalu suka Noisy Matcha & Matcha Banana Pudding Latte nya, terus kita juga cobain Matchacotta & Makuroll nya. Semua nya enak, manis nya pas ga over, creamy & balanced! Harus cobain⤵️
.
NOISY MATCHA
🖥️ @__noisymatcha 
📍Jl. Soka No.23A, Bandung

#kokokuliner #bandung #kokokulinerBandung
#kokokulinerVideo #kokokulinerFoodChannel 
#upperclassfoodies #verifiedfoodies #kulinerbandung #matchaBandung #noisyMatcha #Matcha",3,45,2025-11-03 08:57:34,2026-01-13 10:52:23.066404,"{'media_type': 2, 'product_type': 'clips'}"
578,3757021111172368443,DQjnsuJEog7,https://www.instagram.com/p/DQjnsuJEog7/,kokokuliner,"WELCOMING 2026 IN STYLE 🪩
.
Hotel De Paviljoen Bandung just unveiled their Showcase New Year Celebration 2026 — giving us a sneak peek of what’s coming for this year-end festivities!
.
Two exclusive celebrations to choose from:
🎩 Glamorous Night at Keuken All Day Dining — an elegant dinner filled with fine food, live music, and classy vibes.
💿 Y2K Vibes Party at Vesper Sky Bar & Lounge — a rooftop countdown party with retro-futuristic decor, DJ sets, and that nostalgic 2000s energy
.
Whether you’re in for a chic dinner or a high-energy party night, De Paviljoen’s got the perfect way to ring in 2026 
.
DE PAVILJOEN
🖥️ @depaviljoenbandung 
📍 Jl. LLRE. Martadinata No.68, Bandung
☎️ (022) 8601 2888
📞 081 1200 9888

#kokokuliner #bandung #kokokulinerBandung
#kokokulinerVideo #kokokulinerFoodChannel 
#upperclassfoodies #verifiedfoodies #kulinerbandung #kokokulinerHotelBandung #hotelBandung #DePaviljoenBandung #NewYearPackageBandung #NewYear2026",3,35,2025-11-02 21:01:02,2026-01-13 10:52:23.077639,"{'media_type': 2, 'product_type': 'clips'}"
579,3756648180143514129,DQiS53DkmIR,https://www.instagram.com/p/DQiS53DkmIR/,kokokuliner,"This Sip & Paint Vol.3 moment celebrates the harmony of art and culture — inspired by Picasso’s “The Dream”, reimagined through Indonesia’s Batik. In collaboration with @whatsnewbandung_ & @pullmanbandunggrandcentral. A mindful escape where art becomes therapy — the perfect stress relief for the soul⤵️
.
MADCOW PULLMAN BANDUNG
🖥️ @madcow.bandung 
📍 @pullmanbandunggrandcentral 

#kokokuliner #bandung #kokokulinerBandung
#kokokulinerVideo #kokokulinerFoodChannel 
#upperclassfoodies #verifiedfoodies #kulinerbandung #kokokulinerHotel #kokokulinerHotelBandung #HotelBandung #pullmangrandcentralbandung #A4LearningStudio #A4Event #ArtWorkshop #Workshop #A4Studio #Sipandpaint #Madcowbandung #whatsnewbandung",3,46,2025-11-02 08:44:20,2026-01-13 10:52:23.090730,"{'media_type': 2, 'product_type': 'clips'}"
580,3756083765673351540,DQgSkjHkll0,https://www.instagram.com/p/DQgSkjHkll0/,kokokuliner,"ROTI VIRAL GADING SERPONG HADIR DI BANDUNG 🥯
.
Pilihan varian roti nya lengkap ada yang manis dan savoury, croissant, cake dll. Harga roti nya mulai dari 10K aja. Suasana cafe nya nyaman buat nongkrong santai atau wfc. Ada outdoor seating area juga bisa menikmati live music setiap weekend! Selain roti ada menu makanan berat nya juga! Recommended buat weekend dining bareng temen dan keluarga⤵️
.
I-PAN BAKERY
🖥️ @i_panbakery 
📍  Jl. Perintis No.140, Bandung (satu area Amfiteater)
📍 Gading Serpong

#kokokuliner #bandung #kokokulinerBandung
#kokokulinerVideo #kokokulinerFoodChannel 
#upperclassfoodies #verifiedfoodies #kulinerbandung #bakeryBandung #IpanBakery #Amfiteater",3,121,2025-11-01 13:59:41,2026-01-13 10:52:23.102644,"{'media_type': 2, 'product_type': 'clips'}"
581,3755154667803422644,DQc_UZTEq-0,https://www.instagram.com/p/DQc_UZTEq-0/,kokokuliner,"THE ULTIMATE BAKMI FEST IS HERE! 🍜
.
Tirta Lie’s Bakmi Festival hadir di Tent Avenue Bandung dari tanggal 29 Oct–2 Nov 2025! Dikurasi langsung dari Ko Tirta dan udah pasti enak enak semua — ada tenant halal & non-halal terbaik dari berbagai kota!
.
Beberapa menu yang kita coba:
Non-halal: Kwetiau Medan Ping, Bakmi Portugal Kedai Tang, Nasi Campur Asak 333 PIK, Sate Babi Piggy Ball, Siomay Babi Ny Lie
.
Halal: Naimong’s famous oyster omelette & segarnya Es Longan Sarang Buah
.
Cus buruan ajak teman & keluarga kulineran seru disini⤵️
.
TIRTA LIE’S BAKMI FESTIVAL
🖥️ @tirta_lie 
📍 @tenthavenue_official 
 🗓️ 28 Oct - 2 Nov 2025
✔️ FREE ENTRY

#kokokuliner #bandung #kokokulinerBandung
#kokokulinerVideo #kokokulinerFoodChannel 
#upperclassfoodies #verifiedfoodies #kulinerbandung #eventkulinerBandung #TenthAvenueBandung #TirtaLieBakmiFestival #BakmiFestival",3,124,2025-10-31 07:10:13,2026-01-13 10:52:23.115436,"{'media_type': 2, 'product_type': 'clips'}"
582,3754803983094561051,DQbvlQtkrkb,https://www.instagram.com/p/DQbvlQtkrkb/,kokokuliner,"THE FINEST LUXURY HOTEL IN TANGERANG 🧸
.
A quiet luxury escape right in the heart of Gading Serpong.
Spacious room, diverse breakfast selections, and complete facilities — from the Aqua Spa & Gym to the family-friendly pool. Dining’s never boring here — from Royal Eight’s Chinese dining, Italian flavors at Al Gusto, to casual bites at Le Bleu Café and breakfast at Mangan All Dining. Recommended for weekend family stay⤵️
.
JHL SOLITAIRE
🖥️ @jhlsolitaireserpong 
📍 Jl. Gading Serpong Boulevard

#kokokuliner #jakarta #kokokulinerJakarta
#kokokulinerVideo #kokokulinerFoodChannel #upperclassfoodies #verifiedfoodies #kulinerJakarta #kokokulinerHotel #kokokulinerHotelTangerang #HotelTangerang #JHLCollection #JHLSolitaireGadingSerpong",3,32,2025-10-30 19:42:26,2026-01-13 10:52:23.124665,"{'media_type': 2, 'product_type': 'clips'}"
583,3754508206816240403,DQasVJlkiMT,https://www.instagram.com/p/DQasVJlkiMT/,kokokuliner,"The next level of Indonesian dining in Blok M 😋
.
Tempatnya homey dengan sentuhan vintage, suasananya hangat dan cocok banget buat makan bareng keluarga.
Makanan nya enak-enak, flavorful, platingannya cantik. Mulai dari starter Gohu Ikang Orang Laut, Lidah Cabe Ijo nya enak banget fav, ada juga Cumi, Bebek Asap, Maranggi, dan menu berkuah nya wajib cobain Palapa Kelor Mesanten
.
A true celebration of flavorful Nusantara cuisine in every bite. Recommended banget buat ajak teman dan keluarga makan disini⤵️
.
PUJA BUMI KENDURI
🖥️ @pujabumikenduri 
📍 Jl. Trunojoyo No.4, Jakarta
📞 08111 478 47
⏰ 10 AM - 10 PM

#kokokuliner #jakarta #kokokulinerJakarta
#kokokulinerVideo #kokokulinerFoodChannel #upperclassfoodies #verifiedfoodies #kulinerJakarta #PujaBumiKenduri #TheTrunojoyo",3,48,2025-10-30 09:47:27,2026-01-13 10:52:23.135174,"{'media_type': 2, 'product_type': 'clips'}"
584,3754139580426796122,DQZYg7gkrxa,https://www.instagram.com/p/DQZYg7gkrxa/,kokokuliner,"KINKHAO just revamped their menu — now with lots of new dishes to try! More affordable, perfect for family-style sharing, yet still keeping that signature fine quality of authentic Thai comfort food⤵️
.
KINKHAO
🖥️ @kinkhao.id 
📍 Grand Indonesia, GF, East Mall

#kokokuliner #jakarta #kokokulinerJakarta
#kokokulinerVideo #kokokulinerFoodChannel #upperclassfoodies #verifiedfoodies #kulinerJakarta #KinKhao #ArkaGroup",3,35,2025-10-29 21:33:47,2026-01-13 10:52:23.150570,"{'media_type': 2, 'product_type': 'clips'}"
585,3753929956209633250,DQYo2fvkqfi,https://www.instagram.com/p/DQYo2fvkqfi/,kokokuliner,"HALLOWEEN SPECIAL MENU 🎃
.
Spooky season at @ginginbakeryshop. Tempatnya pet-friendly dengan special Halloween menu seperti Bolo Bun Tiramisu, Bolo Bun Selai Kaya Medan, Longan Jasmine Tea Cake, & Pandan Egg Tart. Untuk minuman nya ada Black Sesame Latte, dan Almond Milk + Gui Ling Gao
.
Ga cuma dessert aja, makanan beratnya juga proper dan enak — dari Bakmi Karet Ayam Kampung, Nasi Goreng Ultimate, sampai Nasi Babi Kecap Lo Bak Peng. Datang pas Halloween season after 6 PM bisa dapet diskon 44%. Recommended buat cobain⤵️
.
GIN GIN BAKERY
🖥️ @ginginbakeryshop 
📍 Jl. Taman Aries No.8, Eco8, Puri, Jakarta Barat
📞 082249684874

#kokokuliner #kulinerJakarta #Eco8 #GinGinBakery #GinGinBakeryHalloween #Halloween",3,77,2025-10-29 14:35:44,2026-01-13 10:52:23.165054,"{'media_type': 8, 'product_type': 'carousel_container'}"
586,3753706996018331251,DQX2J_4kj5z,https://www.instagram.com/p/DQX2J_4kj5z/,kokokuliner,"FROM VISION TO PLATE: UNVEILING THE CROWN’S NEW MENU 😋
.
An elegant fine dining journey curated by Chef Asa Sibcy — inspired by Chef Kirk Westaway’s philosophy
.
Beautifully plated and full of flavor — from the Beetroot Meringue and Halibut in Cider to the Pineapple Trifle, every course was a harmony of taste and texture. MUST TRY⤵️
.
THE CROWN BY KIRK
🖥️ @thecrown.bykirk 
📍 @fairmontjakarta, 22nd Floor
📞 0815 1927 9198

#kokokuliner #jakarta #kokokulinerJakarta
#kokokulinerVideo #kokokulinerFoodChannel #upperclassfoodies #verifiedfoodies #kulinerJakarta #kokokulinerHotel #kokokulinerHotelJakarta #HotelJakarta #FairmontJakarta #thecrownbykirkwestaway #TheCrown",3,136,2025-10-29 07:20:57,2026-01-13 10:52:23.176299,"{'media_type': 2, 'product_type': 'clips'}"
587,3753284991464948685,DQWWNBhEsPN,https://www.instagram.com/p/DQWWNBhEsPN/,kokokuliner,"The Tajima Wagyu Experience celebrates the art of marbling and Japanese refinement through an 8-course journey — from Wagyu Tartare Handcut and Inside Skirt MBS 6–7, to the delicate Yahata Maki and Nigiri Striploin. Continue with Land & Sea and closes beautifully with The Ultimate Wagyu Fried Rice — rich & buttery. So damn good! 😋🥩
.
Food Only IDR 2.188++
Tajima Signature Package IDR 588++
Signature Moctail Package IDR 388++
Available from 30 October to 28 November 2025
.
RESERVE NOW⤵️
.
MORIMOTO
🖥️ @morimotojakarta 
📍 @langham_jakarta 
📞 0815 1303 3018

#kokokuliner #jakarta #kokokulinerJakarta
#kokokulinerVideo #kokokulinerFoodChannel #upperclassfoodies #verifiedfoodies #kulinerJakarta #kokokulinerHotel #kokokulinerHotelJakarta #HotelJakarta #TheLanghamJakarta #Morimoto #TajimaWagyu",3,60,2025-10-28 17:22:49,2026-01-13 10:52:23.187507,"{'media_type': 2, 'product_type': 'clips'}"
588,3752973433849420520,DQVPXQ4Epro,https://www.instagram.com/p/DQVPXQ4Epro/,kokokuliner,"Step into the dark side at Aubree Jakarta. Mulai 21–31 Oktober 2025, lantai dua @aubree.jkt disulap jadi suasana spooky horror yang tetap elegan — lengkap dengan special Halloween menu dan signature cocktails
.
Nikmati rangkaian acara seru dari Karaoke Night, Live Music, DJ Sessions, Tarrot Reading hingga Halloween Costume Party di 31 Oktober nanti. Get ready for a hauntingly good time ⤵️
.
AUBREE
🖥️ @aubree.jkt 
📍 Agora Mall

#kokokuliner #jakarta #kokokulinerJakarta
#kokokulinerVideo #kokokulinerFoodChannel #upperclassfoodies #verifiedfoodies #kulinerJakarta #Aubree #AubreeJakarta #AgoraMall #HalloweenJakarta",3,127,2025-10-28 06:55:35,2026-01-13 10:52:23.199818,"{'media_type': 2, 'product_type': 'clips'}"
589,3752487665917945533,DQTg6aPEua9,https://www.instagram.com/p/DQTg6aPEua9/,kokokuliner,"An unforgettable culinary journey with Marriott International. From sustainable cocktails to a stunning multi-sensory dinner — all celebrating creativity, passion, and the future of Indonesian gastronomy

@marriottintl @thewestinjakarta @henshinjakarta 

#kokokuliner #kokokulinerHotel #kokokulinerHotelJakarta #TheWestinJakarta #HenshinJakarta #FutureOfFood2026 #PetriePR #MarriotInternational #MarriotBonvoy",3,45,2025-10-27 14:53:16,2026-01-13 10:52:23.210763,"{'media_type': 2, 'product_type': 'clips'}"
590,3752269386410528183,DQSvSBmko23,https://www.instagram.com/p/DQSvSBmko23/,kokokuliner,"Tempat ngopi terbaru di Bandung dengan vibes ala Jogja yang super nyaman. Kopi-nya enak, makanan-nya juga lengkap dan proper — dari cemilan sampai makanan berat. Cocok buat wfc atau hangout santai bareng temen⤵️
.
GROUND N GATHER
🖥️ @groundngather_ 
📍 Jl. Dr.Cipto No.8, Bandung

#kokokuliner #bandung #kokokulinerBandung
#kokokulinerVideo #kokokulinerFoodChannel 
#upperclassfoodies #verifiedfoodies #kulinerbandung #coffeeshopBandung #GroundnGather #TheGaring550 #Salkomsel #UploadKompakan",3,50,2025-10-27 07:36:43,2026-01-13 10:52:23.220774,"{'media_type': 2, 'product_type': 'clips'}"
591,3751604980378926197,DQQYNpREnx1,https://www.instagram.com/p/DQQYNpREnx1/,kokokuliner,"WAHANA BARU❗️
.
Seru banget! Sekarang di @floating.market.lembang ada wahana baru. Naik Kereta Tepi Danau sambil nikmatin udara sejuk Lembang, terus lanjut santai di Perahu Floating Cruise LAMBO. Cocok banget buat weekend getaway bareng keluarga! Buruan cobain juga 🛶
.
.
#kokokuliner #bandung #kokokulinerBandung
#kokokulinerVideo #kokokulinerFoodChannel 
#upperclassfoodies #verifiedfoodies #kulinerbandung #FloatingMarket #keretatepidanau #floatingcruiselambo #wisatalembang #lembang",3,78,2025-10-26 09:36:38,2026-01-13 10:52:23.232655,"{'media_type': 2, 'product_type': 'clips'}"
592,3751541229323722404,DQQJt8eEp6k,https://www.instagram.com/p/DQQJt8eEp6k/,kokokuliner,"AYCE BRUNCH CUMA 65RB? 😋
.
Termurah dan menu nya lumayan lengkap! Ayce buffet setiap hari Minggu jam 11-2 siang IDR 65.000 Net/pax di Broadway All Day Dining @artotelsuitesaquila. Ada assorted dimsum, pizza, bubur, noodle soup, dan masih banyak lagi. Bisa jadi rekomendasi weekend dining bareng keluarga⤵️
.
ARTOTEL SUITES AQUILA
🖥️ @artotelsuitesaquila 
📍 Jl. Dr.Djunjunan No.116, Pasteur, Bandung

#kokokuliner #bandung #kokokulinerBandung
#kokokulinerVideo #kokokulinerFoodChannel 
#upperclassfoodies #verifiedfoodies #kulinerbandung #kokokulinerHotel #kokokulinerHotelBandung #HotelBandung #ArtotelSuitesAquilaBandung #BroadwayAllDining #ArtotelWanderlust #ArtotelGroup #SundayBrunchBandung",3,50,2025-10-26 07:38:36,2026-01-13 10:52:23.244710,"{'media_type': 2, 'product_type': 'clips'}"
593,3750960644108755904,DQOFtUWkqPA,https://www.instagram.com/p/DQOFtUWkqPA/,kokokuliner,"MEATPHORIA ALL YOU CAN EAT MEAT 🥩
.
Buffet hotel bintang 3 rasa bintang 5 - lengkap banget ada premium BBQ Carving, keju Grana Padano, dan pilihan daging yang melimpah. Buffet Meatphoria ini setiap hari Sabtu jam 6 sore. Harga nya di IDR 258.000/pax Promo Buy 2 Get 3 cuma sampai 31 October 2025. Recommended banget buat weekend dining bareng keluarga⤵️
.
OOPEN RESTAURANT
🖥️ @oopen_ibistsb 
📍 @ibisbandungtsb 
📞 0811 2000 0684

#kokokuliner #bandung #kokokulinerBandung
#kokokulinerVideo #kokokulinerFoodChannel 
#upperclassfoodies #verifiedfoodies #kulinerbandung #kokokulinerHotel #kokokulinerHotelBandung #HotelBandung #IbisTSM #OopenResto #TransStudioMallBandung #meatphoriaibisbandungtsb",3,39,2025-10-25 12:16:51,2026-01-13 10:52:23.254746,"{'media_type': 2, 'product_type': 'clips'}"
594,3750856714406214106,DQNuE8Rkjna,https://www.instagram.com/p/DQNuE8Rkjna/,kokokuliner,"BAGI-BAGI 300 PORSI GRATIS
CUMA 2 HARI AJA❗️
.
Catet tanggal nya! FREE Total 300 paket Anak Raja 1 di tanggal 27-28 October 2025 (S&K berlaku, check IG Juru Sambal untuk detail nya). Makanan nya enak dan nagih, punya lebih dari 15 varian Sambal Nusantara. Tempat baru nya juga luas banget cocok buat makan bareng keluarga. Harus mampir sih⤵️
.
JURU SAMBAL
🖥️ @jurusambal 
📍 Jl. AH Nasution No.81, Ujung Berung, Bandung

#kokokuliner #bandung #kokokulinerBandung
#kokokulinerVideo #kokokulinerFoodChannel 
#upperclassfoodies #verifiedfoodies #kulinerbandung #JuruSambal #JuruSambalUjungBerung #PromoBandung #UjungBerung",3,172,2025-10-25 08:55:20,2026-01-13 10:52:23.267987,"{'media_type': 2, 'product_type': 'clips'}"
595,3750212772081870588,DQLbqWQEqb8,https://www.instagram.com/p/DQLbqWQEqb8/,kokokuliner,"WARKOP 24 JAM PUNYA MIE BANGLADESH ENAK 😋
.
Selalu rame! Mie Bangladeshnya enak gurih pedes berempah, dari dulu konsisten enak, harganya juga ramah dikantong. Selain menu mie bangladesh ada menu nasi dan cemilan juga. Nongkrong hemat, enak, rasa next level! Bisa jadi rekomendasi kuliner ahir pekan di Bandung⤵️
.
WARKOP HAJI MAHMUD
🖥️ @warkophajimahmud 
📍 Jl. Ir.H.Djuanda No.343, Dago
📍 Jl. Menado No.37 (GOR Tennis Indoor Siliwangi)
⏰ 24 JAM
🗓️ SENIN TUTUP

#kokokuliner #bandung #kokokulinerBandung
#kokokulinerVideo #kokokulinerFoodChannel 
#upperclassfoodies #verifiedfoodies #kulinerbandung #miebangladesh #miebangladeshbandung #miebangladeshviral #warkophjmahmud #warkophajimahmud #warkop24jam #nongkrongDago",3,88,2025-10-24 11:30:37,2026-01-13 10:52:23.279888,"{'media_type': 2, 'product_type': 'clips'}"
596,3749408048302677145,DQIksE1ElyZ,https://www.instagram.com/p/DQIksE1ElyZ/,kokokuliner,"SPOOKTOBER AT LALOBA 🎃
.
This Halloween, @laloba.bdg brings you treats that are both spooky and delicious. Ada 3 special menu Halloween: Banh Mi, Monster Ice Cream Cookie, & Strawberry Devil. Nikmati juga bundling dan tebus murah biar makin hemat. Dan jangan lupa foto2 di dekorasi Halloween nya yang cantik banget. Recommended buat ajak keluarga makan kesini⤵️
.
LALOBA 
🖥️ @laloba.bdg 
📍 Jl. LLRE. Martadinata No.32, Bandung
📞 0823 1818 3159
⏰ 8 AM - 10 PM

#kokokuliner #bandung #kokokulinerBandung
#kokokulinerVideo #kokokulinerFoodChannel 
#upperclassfoodies #verifiedfoodies #kulinerbandung #SpooktoberAtLaloba #LalobaOaseRasa #halloweenbandung2025 #HalloweenBandung",3,115,2025-10-23 08:53:44,2026-01-13 10:52:23.288853,"{'media_type': 2, 'product_type': 'clips'}"
597,3748879516061271532,DQGsg60kgXs,https://www.instagram.com/p/DQGsg60kgXs/,kokokuliner,"JUARA NYA NASI BAKAR DI BANDUNG 😋🔥
.
Baru aja buka! Nasi bakar nya enak, gurih, smokey, toppingnya melimpah. Harga mulai dari 15K aja utk yang polos teri. 2 TOP menu nya gw suka yang lidah cabe ijo sama tongkol kecombrang! Pilihan menh side dish nya juga banyak ada telor barendo, kulit goreng, jukut goreng dan lain lain. Tempat nya homey ada indoor dan outdoor seating area. Recommended buat cobain⤵️
.
NASI BAKAR RIAU
🖥️ @nasibakarriau 
📍 Jl. LLRE.Martadinata No.109, Bandung
📞 0858 8889 7880

#kokokuliner #bandung #kokokulinerBandung
#kokokulinerVideo #kokokulinerFoodChannel 
#upperclassfoodies #verifiedfoodies #kulinerbandung #NasiBakarRiau #NasiBakar #NasiBakarBandung",3,105,2025-10-22 15:27:01,2026-01-13 10:52:23.302161,"{'media_type': 2, 'product_type': 'clips'}"
598,3748662488713034826,DQF7KwWknxK,https://www.instagram.com/p/DQF7KwWknxK/,kokokuliner,"BEST ROSTI IN TOWN 😋
.
Pelopor Rosti enak di Bandung sejak 2004. Sekarang makin banyak varian nya. Pilihan menu baru lainnya ada di steak, mie, dan minuman matcha series. Tempat nya homey dan enakkeun buat dining bareng keluarga⤵️
.
ETHNIC RESTO
🖥️ @ethnicresto 
📍 Jl. Aceh No.58, Bandung

#kokokuliner #bandung #kokokulinerBandung
#kokokulinerVideo #kokokulinerFoodChannel 
#upperclassfoodies #verifiedfoodies #kulinerbandung #EthnicResto #Rosti #RostiBandung #Matcha",3,63,2025-10-22 08:14:39,2026-01-13 10:52:23.315008,"{'media_type': 2, 'product_type': 'clips'}"
599,3747976808617883463,DQDfQzAEjdH,https://www.instagram.com/p/DQDfQzAEjdH/,kokokuliner,"5 KOJO HACKS CARA MAKAN SERU DI SHABU KOJO 😋
.
Kapan lagi bisa makan Ayam Geprek di @shabukojo ? Enak banget! Karage nya yang crunchy juicy pake racikan sambel bawang dan nasi putih dijamin nagih. Kojo Hacks lainnya bisa bikin Spicy Dry Noodle Tempura, Batagor Kuah, Ice Cafe Latte Float, & Rujak Ice Cream
.
Kalo untuk shabu grill nya selalu jadi fav, waktu makan 120 menit udah dapet selengkap ini dan banyak promo nya
- Promo Group 130K++ Shabu Only min 10 Pax
- Birthday Deals BUY 3 GET 1 Free
.
Coba kasi ide dong Kojo Hacks versi kalian⤵️
.
SHABU KOJO
🖥️ @shabukojo 
📍Jl. Progo No.20, Bandung
📞 0821 2268 8844

#kokokuliner #bandung #kokokulinerBandung
#kokokulinerVideo #kokokulinerFoodChannel 
#upperclassfoodies #verifiedfoodies #kulinerbandung #shabukojo #shabukojoBandung #aycebandung #grillbandung #hotpotbandung #KojoHacks",3,83,2025-10-21 09:28:23,2026-01-13 10:52:23.329086,"{'media_type': 2, 'product_type': 'clips'}"
